0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
33966,1456,1471,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
33967,181,2379,3421,1791,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
33968,2550,2077,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33969,954,690,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33970,3172,166,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33971,3172,3759,2158,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0
33972,2550,377,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33973,2038,1791,1561,2379,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
33974,2550,2117,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33975,891,1791,27,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0
33976,181,12,3421,2233,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0
33977,1749,2308,3421,1955,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
33978,19,892,3421,3763,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0
33979,2665,3158,3421,3413,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0
33980,27,2614,1765,1749,0,0,0,0,0,0,6,2,5,2,0,0,0,0,0,0
33981,2320,3753,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
33982,3207,2308,3421,1095,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
33983,12,1132,3772,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0
33984,1456,3293,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
33985,2288,3200,1686,3672,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
33986,2992,3223,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33987,2550,1831,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
33988,2883,2379,3421,3672,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
33989,3672,892,3421,285,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
33990,3158,892,3421,2233,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
33991,2326,2355,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33992,954,2119,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
33993,2992,2243,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
33994,3172,1296,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
33995,2847,3763,1686,1749,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
33996,27,3769,3421,27,0,0,0,0,0,0,6,1,1,6,0,0,0,0,0,0
33997,2992,3696,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
33998,2320,158,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0
33999,2550,3728,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34000,2326,2785,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34001,2614,3772,1765,3207,0,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0
34002,2320,1328,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34003,1095,3769,3421,1657,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
34004,2320,3195,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34005,27,2614,1765,3031,0,0,0,0,0,0,6,2,5,2,0,0,0,0,0,0
34006,891,3763,717,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
34007,1456,2922,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
34008,954,480,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34009,2550,2733,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34010,2320,3176,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34011,1095,1132,285,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
34012,181,3031,12,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0
34013,2992,1505,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34014,2992,797,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34015,1456,3751,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
34016,954,2131,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34017,2320,3436,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
34018,1996,3158,27,2379,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0
34019,2992,361,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
34020,891,3772,3421,3207,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34021,1239,930,3421,1749,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
34022,2550,365,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
34023,954,1506,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34024,1239,729,3413,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
34025,3172,3258,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34026,2883,3772,3421,2233,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34027,891,3158,2288,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0
34028,2474,3413,3421,1955,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34029,3509,3413,3421,27,0,0,0,0,0,0,2,2,1,6,0,0,0,0,0,0
34030,1955,1733,1686,3772,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34031,3172,2475,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34032,2992,456,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
34033,3772,2614,1686,27,0,0,0,0,0,0,2,1,5,6,0,0,0,0,0,0
34034,954,2238,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34035,2038,3158,307,717,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0
34036,3763,182,3421,3031,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0
34037,2992,346,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34038,3158,1132,285,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
34039,3172,3218,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34040,1749,1132,3413,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
34041,2320,2147,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34042,3172,3025,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34043,882,3763,1686,1749,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
34044,929,2288,3421,1791,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
34045,3031,118,3421,3207,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
34046,2992,520,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34047,1456,2485,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
34048,3158,21,3772,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
34049,285,1733,1686,3413,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34050,1456,2838,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
34051,2320,567,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34052,3772,2433,1686,3772,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34053,1996,285,3772,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
34054,2992,1809,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34055,3764,17,3421,1657,0,0,0,0,0,0,4,9,1,1,0,0,0,0,0,0
34056,2320,2708,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
34057,3158,2884,3421,3772,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
34058,2326,2805,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34059,2992,2782,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34060,1732,1095,1686,2233,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
34061,3031,3200,1686,3031,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34062,2939,3413,3421,1955,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34063,1456,2247,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34064,2326,2546,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34065,15,1132,3672,0,0,0,0,0,0,0,9,3,2,0,0,0,0,0,0,0
34066,1996,3593,27,717,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0
34067,2326,1991,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34068,1095,2848,1686,3158,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
34069,2614,12,1765,3413,0,0,0,0,0,0,1,9,5,2,0,0,0,0,0,0
34070,1095,3769,3421,285,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
34071,882,12,1765,3672,0,0,0,0,0,0,2,9,5,2,0,0,0,0,0,0
34072,954,1308,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34073,181,1095,3421,1791,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
34074,954,1888,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34075,3593,930,3421,3763,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
34076,15,1129,2233,0,0,0,0,0,0,0,9,3,2,0,0,0,0,0,0,0
34077,1456,2084,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
34078,27,930,3421,3763,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0
34079,882,27,1765,1749,0,0,0,0,0,0,2,6,5,2,0,0,0,0,0,0
34080,2614,19,1765,1657,0,0,0,0,0,0,1,9,5,2,0,0,0,0,0,0
34081,2550,284,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34082,3172,1460,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34083,954,2611,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34084,1239,118,3421,27,0,0,0,0,0,0,4,1,1,6,0,0,0,0,0,0
34085,2326,1799,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34086,2326,999,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
34087,3031,2666,1686,2233,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34088,19,930,3421,285,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0
34089,2550,3661,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34090,3207,1131,15,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0
34091,2550,1991,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34092,954,2654,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34093,882,717,1686,285,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
34094,1456,443,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
34095,2550,2993,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34096,1996,3158,27,12,0,0,0,0,0,0,1,2,6,9,0,0,0,0,0,0
34097,1456,3158,12,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0
34098,3158,3200,1686,3593,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34099,954,2474,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34100,181,1955,3421,1791,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34101,3158,2666,1686,3672,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34102,2288,892,3421,2233,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
34103,27,729,1657,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0
34104,954,618,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34105,882,27,1686,3772,0,0,0,0,0,0,2,6,5,2,0,0,0,0,0,0
34106,3413,1733,1765,3031,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34107,1456,1945,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
34108,2326,595,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34109,2038,285,3305,19,0,0,0,0,0,0,1,1,1,9,0,0,0,0,0,0
34110,3172,676,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34111,2320,1468,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34112,3172,2422,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34113,954,329,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34114,2326,2167,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34115,2992,3170,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34116,2550,2124,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
34117,2474,3158,3421,3413,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0
34118,2992,1589,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34119,2550,2877,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34120,2992,902,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34121,1955,307,3031,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0
34122,2550,1864,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
34123,1095,2848,1686,3207,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
34124,117,3763,3421,3207,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
34125,954,2767,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34126,954,3414,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34127,954,2829,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34128,3413,118,3421,3763,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
34129,2550,2179,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34130,2992,59,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
34131,555,3413,3421,1749,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34132,2038,1791,1561,1095,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
34133,2550,1251,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34134,1996,3207,1095,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
34135,2307,2288,3421,3158,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34136,891,2233,17,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0
34137,1456,3210,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
34138,2992,2827,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34139,3172,284,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34140,891,2379,3421,3772,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34141,2379,1779,3763,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
34142,891,3763,15,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0
34143,3207,182,3421,19,0,0,0,0,0,0,4,1,1,9,0,0,0,0,0,0
34144,2320,329,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34145,2326,656,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34146,1732,1095,1686,1657,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
34147,1955,883,1765,3772,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34148,2992,478,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
34149,3172,2073,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34150,2992,3746,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34151,230,2233,285,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
34152,2326,2260,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
34153,17,2614,1765,1749,0,0,0,0,0,0,9,1,5,2,0,0,0,0,0,0
34154,2320,3694,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
34155,2326,354,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34156,3413,930,3421,27,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,0
34157,2320,2483,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34158,2038,1657,307,3158,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0
34159,3172,1719,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34160,1749,557,3421,12,0,0,0,0,0,0,4,1,1,9,0,0,0,0,0,0
34161,2992,3428,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34162,3158,2666,1686,3413,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34163,1456,27,27,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0
34164,2474,3031,3421,3772,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34165,2550,222,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34166,2665,717,3421,1749,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
34167,15,3200,1686,285,0,0,0,0,0,0,9,1,5,2,0,0,0,0,0,0
34168,1996,1749,15,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0
34169,1732,3763,1686,1749,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
34170,3509,3672,3421,27,0,0,0,0,0,0,2,2,1,6,0,0,0,0,0,0
34171,954,1343,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34172,1791,1779,3158,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
34173,2883,1239,3421,3158,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34174,3172,555,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34175,3764,1955,3421,3031,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0
34176,717,10,23,285,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34177,181,3772,27,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0
34178,2320,1511,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34179,2326,3286,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34180,2320,446,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34181,954,2223,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34182,1095,21,1657,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
34183,954,2296,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34184,2320,2392,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34185,2550,3132,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34186,2614,19,1765,1791,0,0,0,0,0,0,1,9,5,2,0,0,0,0,0,0
34187,3172,2953,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34188,2550,2086,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34189,954,2741,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34190,230,3158,19,0,0,0,0,0,0,0,3,2,9,0,0,0,0,0,0,0
34191,2320,426,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34192,954,1865,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
34193,2992,2234,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34194,3172,3505,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34195,2320,3258,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34196,2550,2226,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34197,2614,1239,1765,3158,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
34198,3172,1703,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
34199,3172,1780,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34200,2992,824,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34201,555,3772,1765,1657,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
34202,2992,55,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34203,2550,2453,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34204,2550,1903,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34205,954,2270,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
34206,2992,3609,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
34207,1996,1791,3158,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
34208,2550,3424,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34209,1996,3763,27,19,0,0,0,0,0,0,1,2,6,9,0,0,0,0,0,0
34210,2320,517,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
34211,954,434,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34212,2550,2064,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34213,2550,2231,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
34214,1456,3593,1095,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
34215,1095,2666,1686,1657,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34216,181,3763,3421,3158,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
34217,3199,12,1686,3031,0,0,0,0,0,0,2,9,5,2,0,0,0,0,0,0
34218,929,1239,3421,3031,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0
34219,2992,1070,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34220,3172,495,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34221,3772,1129,3772,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0
34222,3772,1733,1765,1657,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34223,3172,2318,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34224,2326,3636,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34225,954,1158,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34226,954,2174,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34227,15,2433,1686,2233,0,0,0,0,0,0,9,1,5,2,0,0,0,0,0,0
34228,2992,3074,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34229,954,1694,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34230,2320,688,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
34231,2992,575,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34232,2992,1509,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34233,2326,1920,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
34234,2992,193,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34235,954,314,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34236,2992,812,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
34237,3772,1733,1686,3031,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34238,3172,2959,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34239,2326,1416,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34240,1456,912,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
34241,3158,1129,1791,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
34242,2992,317,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34243,3593,20,10,717,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34244,181,3763,3031,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
34245,2320,1623,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34246,2326,1759,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34247,954,2289,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34248,15,3769,3421,3413,0,0,0,0,0,0,9,1,1,2,0,0,0,0,0,0
34249,1239,118,3421,3158,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
34250,2550,594,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34251,2326,1008,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34252,3172,1075,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34253,2992,2643,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34254,954,149,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34255,2992,1564,6,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
34256,2320,1413,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
34257,1239,2614,1765,1657,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34258,1095,883,1686,1749,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
34259,3199,2379,1686,3763,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
34260,2614,12,1765,1749,0,0,0,0,0,0,1,9,5,2,0,0,0,0,0,0
34261,3772,307,3672,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0
34262,3763,1779,3763,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
34263,954,2636,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
34264,2326,3589,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34265,2326,3015,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
34266,3207,21,3763,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,0
34267,230,27,2288,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0
34268,2992,2404,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
34269,2992,1880,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34270,929,2379,3421,3031,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0
34271,1749,307,3413,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0
34272,2320,2667,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
34273,954,503,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34274,954,3123,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
