,word,if-then,variable,print,loop
2640,red,0,0,0,0.0
2641,redesign,0,0,0,0.0
2642,redo,0,0,0,0.0
2643,refashion,0,0,0,0.0
2644,refer,0,0,0,0.0
2645,refine,0,0,0,0.0
2646,reform,0,1,0,0.0
2647,refused,0,0,0,0.0
2648,regard,0,0,0,0.0
2649,regarding,0,0,0,0.0
2650,regiment,0,0,0,0.0
2651,region,0,0,0,0.0
2652,regions,0,0,0,0.0
2653,register,0,5,0,3.0
2654,regular,0,0,0,0.0
2655,regulate,0,0,0,0.0
2656,regurgitate,0,0,0,0.0
2657,rehearse,0,0,0,0.0
2658,reiterate,0,0,0,0.0
2659,relate,0,0,0,0.0
2660,related,0,0,0,0.0
2661,relations,0,0,0,0.0
2662,relationship,0,0,0,0.0
2663,relay,0,2,0,
2664,release,0,0,0,0.0
2665,religious,0,0,0,0.0
2666,relinquish,0,0,0,0.0
2667,remain,0,0,0,0.0
2668,remained,0,0,0,0.0
2669,remaining,0,0,0,0.0
2670,remains,0,0,0,0.0
2671,remake,0,0,0,0.0
2672,remark,0,0,0,0.0
2673,remarkable,0,0,0,0.0
2674,remember,0,0,0,0.0
2675,remembered,0,0,0,0.0
2676,remodel,0,0,0,0.0
2677,remould,0,0,0,0.0
2678,remove,0,0,0,0.0
2679,removed,0,0,0,0.0
2680,render,0,0,0,0.0
2681,reorder,0,0,0,0.0
2682,reorganize,0,0,0,0.0
2683,reorient,0,0,0,0.0
2684,reorientate,0,0,0,0.0
2685,repeat,0,0,0,5.0
2686,repeated,0,0,0,0.0
2687,replace,0,0,0,0.0
2688,replaced,0,0,0,0.0
2689,replay,0,0,0,0.0
2690,replicate,0,0,0,0.0
2691,replied,0,0,0,0.0
2692,report,0,0,0,0.0
2693,reported,0,0,0,0.0
2694,reports,0,0,0,0.0
2695,represent,0,1,0,0.0
2696,represented,0,0,0,0.0
2697,represents,0,5,0,0.0
2698,repress,0,0,0,0.0
2699,reprint,0,0,0,0.0
2700,reprise,0,0,0,0.0
2701,reproduce,0,0,0,0.0
2702,require,5,0,0,0.0
2703,required,0,0,0,0.0
2704,requires,0,0,0,0.0
2705,rerun,0,0,0,0.0
2706,research,0,0,0,0.0
2707,reserve,0,0,0,0.0
2708,reshape,0,1,0,0.0
2709,reshow,0,0,0,0.0
2710,resolve,0,0,0,0.0
2711,resort,0,0,0,0.0
2712,resources,0,0,0,0.0
2713,respect,0,0,0,0.0
2714,respecting,0,0,0,0.0
2715,rest,0,0,0,0.0
2716,restate,0,0,0,0.0
2717,restrain,0,0,0,0.0
2718,restyle,0,0,0,0.0
2719,result,0,0,0,0.0
2720,results,0,0,0,0.0
2721,retail,0,0,0,0.0
2722,retain,0,0,0,0.0
2723,retard,0,0,0,0.0
2724,return,2,3,5,1.0
2725,returned,0,0,0,0.0
2726,revamp,0,0,0,0.0
2727,reveal,0,0,2,0.0
2728,review,0,0,0,0.0
2729,revise,0,2,0,0.0
2730,rework,0,0,0,0.0
2731,rhyme,0,0,0,0.0
2732,rhythm,0,0,0,0.0
2733,rice,0,0,0,0.0
2734,rich,0,0,0,0.0
2735,richard,0,0,0,0.0
2736,ride,0,0,0,0.0
2737,riding,0,0,0,0.0
2738,right,0,0,0,0.0
2739,rights,0,0,0,0.0
2740,ring,0,0,0,0.0
2741,rings,0,0,0,0.0
2742,rise,0,0,0,0.0
2743,rises,0,0,0,0.0
2744,rising,0,0,0,0.0
2745,river,0,0,0,0.0
2746,rivers,0,0,0,0.0
2747,road,0,0,0,0.0
2748,roads,0,0,0,0.0
2749,roar,0,0,0,0.0
2750,robert,0,0,0,0.0
2751,rock,0,0,0,0.0
2752,rocket,0,0,0,0.0
2753,rocks,0,0,0,0.0
2754,rocky,0,0,0,0.0
2755,rod,0,0,0,0.0
2756,rode,0,0,0,0.0
2757,roll,0,0,0,0.0
2758,rolled,0,0,0,0.0
2759,rolling,0,0,0,0.0
2760,roman,0,0,0,0.0
2761,rome,0,0,0,0.0
2762,roof,0,0,0,0.0
2763,room,0,0,0,0.0
2764,rooms,0,0,0,0.0
2765,root,0,0,0,0.0
2766,roots,0,0,0,0.0
2767,rope,0,0,0,0.0
2768,rose,0,0,0,0.0
2769,rotate,0,0,0,0.0
2770,rough,0,0,0,0.0
2771,round,0,0,0,0.0
2772,rounded,0,0,0,0.0
2773,route,0,0,0,0.0
2774,row,0,0,0,0.0
2775,rows,0,0,0,0.0
2776,rubbed,0,0,0,0.0
2777,rubber,0,0,0,0.0
2778,rubberneck,0,0,0,0.0
2779,rudiments,0,0,0,0.0
2780,rule,0,0,0,0.0
2781,ruler,0,0,0,0.0
2782,rules,0,0,0,0.0
2783,run,0,0,0,0.0
2784,running,0,0,0,0.0
2785,runs,0,0,0,0.0
2786,rush,0,0,0,0.0
2787,rushed,0,0,0,0.0
2788,russia,0,0,0,0.0
2789,russian,0,0,0,0.0
2790,sacrifice,0,0,0,0.0
2791,sad,0,0,0,0.0
2792,saddle,0,0,0,0.0
2793,safe,0,0,0,0.0
2794,safely,0,0,0,0.0
2795,safety,0,0,0,0.0
2796,said,0,0,0,0.0
2797,sail,0,0,0,0.0
2798,sailed,0,0,0,0.0
2799,sailing,0,0,0,0.0
2800,sailors,0,0,0,0.0
2801,sale,0,0,0,0.0
2802,sally,0,0,0,0.0
2803,salmon,0,0,0,0.0
2804,salt,0,0,0,0.0
2805,sam,0,0,0,0.0
2806,same,0,0,0,0.0
2807,sample,0,0,0,0.0
2808,sand,0,0,0,0.0
2809,sang,0,0,0,0.0
2810,sat,0,0,0,0.0
2811,satellites,0,0,0,0.0
2812,satisfied,0,0,0,0.0
2813,saturday,0,0,0,0.0
2814,save,0,0,0,0.0
2815,saved,0,0,0,0.0
2816,saw,0,0,0,0.0
2817,say,0,0,0,0.0
2818,say again,0,0,0,0.0
2819,saying,0,0,0,0.0
2820,says,0,0,0,0.0
2821,scale,0,0,0,0.0
2822,scales,0,0,0,0.0
2823,scan,0,0,0,0.0
2824,scar,0,0,0,0.0
2825,scared,0,0,0,0.0
2826,scattered,0,0,0,0.0
2827,scene,0,0,0,0.0
2828,schedule,0,0,0,0.0
2829,school,0,0,0,0.0
2830,schools,0,0,0,0.0
2831,science,0,0,0,0.0
2832,scientific,0,0,0,0.0
2833,scientist,0,0,0,0.0
2834,scientists,0,0,0,0.0
2835,score,0,0,0,0.0
2836,scrape,0,0,0,0.0
2837,scrawl,0,0,0,0.0
2838,screen,0,0,0,0.0
2839,scribble,0,0,0,0.0
2840,scrutinization,0,0,0,0.0
2841,scrutinize,0,0,0,0.0
2842,scrutiny,0,0,0,0.0
2843,sea,0,0,0,0.0
2844,seal,0,0,0,0.0
2845,search,0,0,0,0.0
2846,seas,0,0,0,0.0
2847,season,0,0,0,0.0
2848,seats,0,0,0,0.0
2849,second,0,0,0,0.0
2850,seconds,0,0,0,0.0
2851,secret,0,0,0,0.0
2852,section,0,0,0,0.0
2853,sections,0,0,0,0.0
2854,secure,0,0,0,0.0
2855,see,0,0,0,0.0
2856,seed,0,0,0,0.0
2857,seeds,0,0,0,0.0
2858,seeing,0,0,0,0.0
2859,seem,0,0,0,0.0
2860,seemed,0,0,0,0.0
2861,seems,0,0,0,0.0
2862,seen,0,0,0,0.0
2863,sees,0,0,0,0.0
2864,segment,0,0,0,0.0
2865,seldom,0,0,0,0.0
2866,select,0,0,0,0.0
2867,selection,0,0,0,0.0
2868,sell,0,0,0,0.0
2869,send,0,0,0,0.0
2870,sense,0,0,0,0.0
2871,sent,0,0,0,0.0
2872,sentence,0,0,0,0.0
2873,sentences,0,0,0,0.0
2874,separate,0,0,0,0.0
2875,separated,0,0,0,0.0
2876,september,0,0,0,0.0
2877,series,0,0,0,0.0
2878,serious,0,0,0,0.0
2879,serve,0,0,0,0.0
2880,served,0,0,0,0.0
2881,service,0,0,0,0.0
2882,services,0,0,0,0.0
2883,set,0,5,0,0.0
2884,set-up,0,0,0,0.0
2885,sets,0,0,0,0.0
2886,setting,0,0,0,0.0
2887,settle,0,0,0,0.0
2888,settled,0,0,0,0.0
2889,settlers,0,0,0,0.0
2890,seven,0,0,0,0.0
2891,several,0,0,0,0.0
2892,shade,0,0,0,0.0
2893,shadow,0,0,0,0.0
2894,shake,0,0,0,0.0
2895,shaking,0,0,0,0.0
2896,shall,0,0,0,0.0
2897,shallow,0,0,0,0.0
2898,shape,0,5,0,5.0
2899,shaped,0,0,0,0.0
2900,shapes,0,0,0,0.0
2901,share,0,0,0,0.0
2902,sharp,0,0,0,0.0
2903,she,0,0,0,0.0
2904,shed,0,0,0,0.0
2905,sheep,0,0,0,0.0
2906,sheet,0,0,0,0.0
2907,sheets,0,0,0,0.0
2908,shelf,0,0,0,0.0
2909,shells,0,0,0,0.0
2910,shelter,0,0,0,0.0
2911,shepherd,0,0,0,0.0
2912,shes,0,0,0,0.0
2913,shifting,0,0,0,0.0
2914,shine,0,0,0,0.0
2915,shining,0,0,0,0.0
2916,ship,0,0,0,0.0
2917,ships,0,0,0,0.0
2918,shirt,0,0,0,0.0
2919,shit,0,0,0,0.0
2920,shoe,0,0,0,0.0
2921,shoes,0,0,0,0.0
2922,shook,0,0,0,0.0
2923,shoot,0,0,0,0.0
2924,shooting,0,0,0,0.0
2925,shop,0,0,0,0.0
2926,shore,0,0,0,0.0
2927,short,0,0,0,0.0
2928,shorter,0,0,0,0.0
2929,shot,0,0,0,0.0
2930,should,0,0,0,0.0
2931,shoulder,0,0,0,0.0
2932,shoulders,0,0,0,0.0
2933,shout,0,0,0,0.0
2934,shouted,0,0,0,0.0
2935,shove,0,0,0,0.0
2936,show,0,0,5,0.0
2937,showed,0,0,0,0.0
2938,showing,0,0,0,0.0
2939,shown,0,0,0,0.0
2940,shows,0,0,0,0.0
2941,shut,0,0,0,0.0
2942,sick,0,0,0,0.0
2943,side,0,0,0,0.0
2944,sides,0,0,0,0.0
2945,sight,0,0,0,0.0
2946,sign,0,0,0,0.0
2947,signal,0,0,0,0.0
2948,signals,0,0,0,0.0
2949,signify,0,0,0,0.0
2950,signs,0,0,0,0.0
2951,silence,0,0,0,0.0
2952,silent,0,0,0,0.0
2953,silk,0,0,0,0.0
2954,silly,0,0,0,0.0
2955,silver,0,0,0,0.0
2956,similar,0,0,0,0.0
2957,simple,0,0,0,0.0
2958,simplest,0,0,0,0.0
2959,simply,0,0,0,0.0
2960,since,0,0,0,0.0
2961,sing,0,0,0,0.0
2962,singing,0,0,0,0.0
2963,single,0,0,0,0.0
2964,sink,0,0,0,0.0
2965,sir,0,0,0,0.0
2966,sire,0,0,0,0.0
2967,sister,0,0,0,0.0
2968,sisters,0,0,0,0.0
2969,sit,0,0,0,0.0
2970,site,0,0,0,0.0
2971,sitting,0,0,0,0.0
2972,situate,0,0,0,0.0
2973,situation,0,0,0,0.0
2974,six,0,0,0,0.0
2975,size,0,0,0,0.0
2976,sizes,0,0,0,0.0
2977,sketch,0,0,0,0.0
2978,skill,0,0,0,0.0
2979,skills,0,0,0,0.0
2980,skin,0,0,0,0.0
2981,skins,0,0,0,0.0
2982,sky,0,0,0,0.0
2983,slabs,0,0,0,0.0
2984,slave,0,0,0,0.0
2985,sleep,0,0,0,0.0
2986,sleeping,0,0,0,0.0
2987,slept,0,0,0,0.0
2988,slide,0,0,0,0.0
2989,slight,0,0,0,0.0
2990,slightly,0,0,0,0.0
2991,slip,0,0,0,0.0
2992,slipped,0,0,0,0.0
2993,slope,0,0,0,0.0
2994,slot,0,0,0,0.0
2995,slow,0,0,0,0.0
2996,slowly,0,0,0,0.0
2997,small,0,0,0,0.0
2998,smaller,0,0,0,0.0
2999,smattering,0,0,0,0.0
3000,smell,0,0,0,0.0
3001,smile,0,0,0,0.0
3002,smiled,0,0,0,0.0
3003,smith,0,0,0,0.0
3004,smoke,0,0,0,0.0
3005,smooth,0,0,0,0.0
3006,smother,0,0,0,0.0
3007,snake,0,0,0,0.0
3008,snakes,0,0,0,0.0
3009,snow,0,0,0,0.0
3010,so,0,0,0,0.0
3011,soap,0,0,0,0.0
3012,social,0,0,0,0.0
3013,society,0,0,0,0.0
3014,sod,0,0,0,0.0
3015,soft,0,0,0,0.0
3016,softly,0,0,0,0.0
3017,soil,0,0,0,0.0
3018,solar,0,0,0,0.0
3019,sold,0,0,0,0.0
3020,soldier,0,0,0,0.0
3021,soldiers,0,0,0,0.0
3022,solid,0,0,0,0.0
3023,solidify,0,0,0,0.0
3024,solution,0,0,0,0.0
3025,solutions,0,0,0,0.0
3026,solve,3,0,0,0.0
3027,some,0,0,0,0.0
3028,somebody,0,0,0,0.0
3029,somehow,0,0,0,0.0
3030,someone,0,0,0,0.0
3031,something,0,0,0,0.0
3032,sometimes,0,0,0,0.0
3033,somewhat,0,0,0,0.0
3034,somewhere,0,0,0,0.0
3035,son,0,0,0,0.0
3036,song,0,0,0,0.0
3037,songs,0,0,0,0.0
3038,soon,0,0,0,0.0
3039,sorry,0,0,0,0.0
3040,sort,0,0,0,0.0
3041,soul,0,0,0,0.0
3042,sound,0,0,0,0.0
3043,sounded,0,0,0,0.0
3044,sounding,0,0,0,0.0
3045,sounds,0,0,0,0.0
3046,source,0,0,0,0.0
3047,sources,0,0,0,0.0
3048,south,0,0,0,0.0
3049,southern,0,0,0,0.0
3050,space,0,0,0,0.0
3051,spaces,0,0,0,0.0
3052,spain,0,0,0,0.0
3053,spanish,0,0,0,0.0
3054,spawn,0,0,0,0.0
3055,speak,0,0,0,0.0
3056,speaking,0,0,0,0.0
3057,special,0,0,0,0.0
3058,species,0,0,0,0.0
3059,specific,0,0,0,0.0
3060,specify,5,0,3,0.0
3061,specimen,0,0,0,0.0
3062,spectacle,0,0,0,0.0
3063,speech,0,0,0,0.0
3064,speed,0,0,0,0.0
3065,spell,0,0,0,0.0
3066,spelled,0,0,0,0.0
3067,spelling,0,0,0,0.0
3068,spend,0,0,0,0.0
3069,spent,0,0,0,0.0
3070,sphere,0,0,0,0.0
3071,spider,0,0,0,0.0
3072,spin,0,0,0,0.0
3073,spiral,0,0,0,0.0
3074,spirit,0,0,0,0.0
3075,spite,0,0,0,0.0
3076,split,0,0,0,0.0
3077,spoke,0,0,0,0.0
3078,spoken,0,0,0,0.0
3079,sports,0,0,0,0.0
3080,spot,0,0,0,0.0
3081,spots,0,0,0,0.0
3082,spread,0,0,0,0.0
3083,spring,0,0,0,0.0
3084,spy,0,0,0,0.0
3085,squad,0,0,0,0.0
3086,squadron,0,0,0,0.0
3087,square,0,0,0,0.0
3088,squares,0,0,0,0.0
3089,stage,0,0,0,0.0
3090,stairs,0,0,0,0.0
3091,stall,0,0,0,0.0
3092,stamp,0,0,0,0.0
3093,stand,0,0,0,0.0
3094,standard,0,0,0,0.0
3095,standing,0,0,0,0.0
3096,stands,0,0,0,0.0
3097,star,0,0,0,0.0
3098,stare,0,0,0,0.0
3099,stared,0,0,0,0.0
3100,stars,0,0,0,0.0
3101,start,0,0,0,2.0
3102,started,0,0,0,0.0
3103,starting,0,0,0,0.0
3104,starts,0,0,0,0.0
3105,state,0,0,4,0.0
3106,stated,0,0,0,0.0
3107,statement,0,0,0,0.0
3108,statements,0,0,0,0.0
3109,states,0,0,0,0.0
3110,station,0,5,0,0.0
3111,status,0,0,0,0.0
3112,staunch,0,0,0,0.0
3113,stay,0,0,0,0.0
3114,stayed,0,0,0,0.0
3115,stdout,0,0,0,0.0
3116,steady,0,0,0,0.0
3117,steam,0,0,0,0.0
3118,steamroller,0,0,0,0.0
3119,steel,0,0,0,0.0
3120,steep,0,0,0,0.0
3121,steer,0,0,0,0.0
3122,stem,0,0,0,0.0
3123,stems,0,0,0,0.0
3124,step,0,0,0,0.0
3125,stepped,0,0,0,0.0
3126,steps,0,0,0,0.0
3127,stick,0,0,0,0.0
3128,sticks,0,0,0,0.0
3129,stiff,0,0,0,0.0
3130,stiffen,0,0,0,0.0
3131,stifle,0,0,0,0.0
3132,still,0,0,0,0.0
3133,stipulate,5,0,0,0.0
3134,stock,0,0,0,0.0
3135,stomach,0,0,0,0.0
3136,stone,0,0,0,0.0
3137,stones,0,0,0,0.0
3138,stood,0,0,0,0.0
3139,stop,0,0,0,0.0
3140,stopped,0,0,0,0.0
3141,stops,0,0,0,0.0
3142,store,0,5,0,0.0
3143,stored,0,0,0,0.0
3144,stores,0,0,0,0.0
3145,stories,0,0,0,0.0
3146,storm,0,0,0,0.0
3147,story,0,0,0,0.0
3148,stove,0,0,0,0.0
3149,stow,0,0,5,0.0
3150,straight,0,0,0,0.0
3151,strand,0,0,0,0.0
3152,strange,0,0,0,0.0
3153,stranger,0,0,0,0.0
3154,straw,0,0,0,0.0
3155,stream,0,0,0,0.0
3156,streams,0,0,0,0.0
3157,street,0,0,0,0.0
3158,streets,0,0,0,0.0
3159,strength,0,0,0,0.0
3160,stretch,0,0,0,0.0
3161,stretched,0,0,0,0.0
3162,strike,0,0,0,0.0
3163,string,0,0,0,0.0
3164,strip,0,0,0,0.0
3165,strips,0,0,0,0.0
3166,strong,0,0,0,0.0
3167,stronger,0,0,0,0.0
3168,struck,0,0,0,0.0
3169,structure,0,0,0,0.0
3170,struggle,0,0,0,0.0
3171,student,0,0,0,0.0
3172,students,0,0,0,0.0
3173,studied,0,0,0,0.0
3174,studies,0,0,0,0.0
3175,study,0,0,0,0.0
3176,studying,0,0,0,0.0
3177,stuff,0,0,0,0.0
3178,style,0,0,0,0.0
3179,subdivision,0,0,0,0.0
3180,subject,0,0,0,0.0
3181,subjects,0,0,0,0.0
3182,submit,0,0,0,0.0
3183,subsequently,3,0,0,0.0
3184,subside,0,0,0,0.0
3185,substance,0,0,0,0.0
3186,substances,0,0,0,0.0
3187,substantiate,0,0,0,0.0
3188,substitute,0,0,0,0.0
3189,succeed,0,0,0,0.0
3190,success,0,0,0,0.0
3191,successful,0,0,0,0.0
3192,such,0,0,0,0.0
3193,sudden,0,0,0,0.0
3194,suddenly,0,0,0,0.0
3195,suffice,0,0,0,0.0
3196,sugar,0,0,0,0.0
3197,suggest,0,0,0,0.0
3198,suggested,0,0,0,0.0
3199,suit,0,0,0,0.0
3200,sum,0,0,0,0.0
3201,summer,0,0,0,0.0
3202,sun,0,0,0,0.0
3203,sunday,0,0,0,0.0
3204,sunlight,0,0,0,0.0
3205,supper,0,0,0,0.0
3206,supplemental,0,0,0,0.0
3207,supplementary,0,0,0,0.0
3208,supplies,0,0,0,0.0
3209,supply,0,0,0,0.0
3210,support,0,0,0,0.0
3211,suppose,0,0,0,0.0
3212,supposed,0,0,0,0.0
3213,supposing,0,0,0,0.0
3214,suppress,0,0,0,0.0
3215,sure,0,0,0,0.0
3216,surely,0,0,0,0.0
3217,surface,0,0,0,0.0
3218,surprise,0,0,0,0.0
3219,surprised,0,0,0,0.0
3220,surrounded,0,0,0,0.0
3221,survey,0,0,0,0.0
3222,survive,0,0,0,0.0
3223,suspicion,0,0,0,0.0
3224,swallow,0,0,0,0.0
3225,swam,0,0,0,0.0
3226,swap,0,0,0,0.0
3227,swear,0,0,0,0.0
3228,sweet,0,0,0,0.0
3229,swept,0,0,0,0.0
3230,swim,0,0,0,0.0
3231,swimming,0,0,0,0.0
3232,swing,0,0,0,0.0
3233,switch,0,0,0,0.0
3234,swung,0,0,0,0.0
3235,syllable,0,0,0,0.0
3236,syllables,0,0,0,0.0
3237,symbol,0,0,0,0.0
3238,symbols,0,0,0,0.0
3239,synchronize,0,5,0,0.0
3240,system,0,0,0,0.0
3241,systems,0,0,0,0.0
3242,table,0,0,0,0.0
3243,tables,0,0,0,0.0
3244,tackle,0,0,0,0.0
3245,tail,0,0,0,0.0
3246,tailor,0,0,0,0.0
3247,take,0,0,0,0.0
3248,taken,0,0,0,0.0
3249,takes,0,0,0,0.0
3250,taking,0,0,0,0.0
3251,tales,0,0,0,0.0
3252,talk,0,0,4,0.0
3253,talked,0,0,0,0.0
3254,talking,0,0,0,0.0
3255,tall,0,0,0,0.0
3256,tank,0,0,0,0.0
3257,tantamount,0,0,0,0.0
3258,tape,0,0,0,0.0
3259,target,0,0,0,0.0
3260,task,0,0,0,0.0
3261,taste,0,0,0,0.0
3262,tattle,0,0,0,0.0
3263,taught,0,0,0,0.0
3264,tax,0,0,0,0.0
3265,tea,0,0,0,0.0
3266,teach,3,0,0,0.0
3267,teacher,0,0,0,0.0
3268,teachers,0,0,0,0.0
3269,team,0,0,0,0.0
3270,teams,0,0,0,0.0
3271,tear,0,0,0,0.0
3272,teeth,0,0,0,0.0
3273,telephone,0,0,0,0.0
3274,television,0,0,0,0.0
3275,tell,0,0,5,0.0
3276,telling,0,0,0,0.0
3277,tells,0,0,0,0.0
3278,temperamental,0,0,0,0.0
3279,temperature,0,0,0,0.0
3280,temperatures,0,0,0,0.0
3281,ten,0,0,0,0.0
3282,tender,0,0,0,0.0
3283,tent,0,0,0,0.0
3284,term,0,0,0,0.0
3285,terminal,0,0,5,0.0
3286,terminating,0,0,0,0.0
3287,terrible,0,0,0,0.0
3288,territory,0,0,0,0.0
3289,terror,0,0,0,0.0
3290,test,0,0,0,0.0
3291,testify,0,0,0,0.0
3292,tests,0,0,0,0.0
3293,texas,0,0,0,0.0
3294,than,0,0,0,0.0
3295,thank,0,0,0,0.0
3296,thanks,0,0,0,0.0
3297,that,0,0,0,0.0
3298,thats,0,0,0,0.0
3299,the,0,0,0,0.0
3300,thee,0,0,0,0.0
3301,their,0,0,0,0.0
3302,them,0,0,0,0.0
3303,themselves,0,0,0,0.0
3304,then,5,0,0,0.0
3305,theory,0,0,0,0.0
3306,there,0,0,0,0.0
3307,therefore,0,0,0,0.0
3308,theres,0,0,0,0.0
3309,these,0,0,0,0.0
3310,they,0,0,0,0.0
3311,thick,0,0,0,0.0
3312,thicken,0,0,0,0.0
3313,thin,0,0,0,0.0
3314,thing,0,0,0,0.0
3315,thingo,0,0,0,0.0
3316,things,0,0,0,0.0
3317,thingy,0,0,0,0.0
3318,think,0,0,0,0.0
3319,thinking,0,0,0,0.0
3320,thinks,0,0,0,0.0
3321,third,0,0,0,0.0
3322,thirty,0,0,0,0.0
3323,this,0,0,0,0.0
3324,thomas,0,0,0,0.0
3325,thorough,0,0,0,0.0
3326,those,0,0,0,0.0
3327,thou,0,0,0,0.0
3328,though,0,0,0,0.0
3329,thought,0,0,0,0.0
3330,thoughts,0,0,0,0.0
3331,thousand,0,0,0,0.0
3332,thousands,0,0,0,0.0
3333,thread,0,0,0,0.0
3334,three,0,0,0,0.0
3335,threw,0,0,0,0.0
3336,throat,0,0,0,0.0
3337,through,0,0,0,5.0
3338,throughout,0,0,0,0.0
3339,throw,0,0,0,0.0
3340,thrown,0,0,0,0.0
3341,thrust,0,0,0,0.0
3342,thumb,0,0,0,0.0
3343,thus,0,0,0,0.0
3344,thwart,0,0,0,0.0
3345,thy,0,0,0,0.0
3346,tide,0,0,0,0.0
3347,tie,0,0,0,0.0
3348,tied,0,0,0,0.0
3349,tight,0,0,0,0.0
3350,tightly,0,0,0,0.0
3351,till,0,0,0,0.0
3352,tim,0,0,0,0.0
3353,time,0,0,0,0.0
3354,times,0,0,0,3.0
3355,tin,0,0,0,0.0
3356,tiny,0,0,0,0.0
3357,tip,0,0,0,0.0
3358,tired,0,0,0,0.0
3359,title,0,0,0,0.0
3360,to,0,0,0,0.0
3361,to boot,0,0,0,0.0
3362,today,0,0,0,0.0
3363,toes,0,0,0,0.0
3364,together,0,0,0,0.0
3365,togs,0,0,0,0.0
3366,told,0,0,0,0.0
3367,tom,0,0,0,0.0
3368,tommy,0,0,0,0.0
3369,tomorrow,0,0,0,0.0
3370,tone,0,0,0,0.0
3371,tongue,0,0,0,0.0
3372,tonight,0,0,0,0.0
3373,tons,0,0,0,0.0
3374,too,0,0,0,0.0
3375,took,0,0,0,0.0
3376,tool,0,0,0,0.0
3377,tools,0,0,0,0.0
3378,top,0,0,0,0.0
3379,topic,0,0,0,0.0
3380,tops,0,0,0,0.0
3381,torn,0,0,0,0.0
3382,tossed,0,0,0,0.0
3383,total,0,0,2,2.0
3384,touch,0,0,0,0.0
3385,touched,0,0,0,0.0
3386,tough,0,0,0,0.0
3387,tour,0,0,0,0.0
3388,toward,0,0,0,0.0
3389,tower,0,0,0,0.0
3390,town,0,0,0,0.0
3391,towns,0,0,0,0.0
3392,toy,0,0,0,0.0
3393,trace,0,0,0,0.0
3394,track,0,0,0,0.0
3395,tracks,0,0,0,0.0
3396,trade,0,0,0,0.0
3397,traffic,0,0,0,0.0
3398,trail,0,0,0,0.0
3399,train,0,0,0,0.0
3400,trained,0,0,0,0.0
3401,training,0,0,0,0.0
3402,trains,0,0,0,0.0
3403,trait,0,1,0,1.0
3404,transfer,0,0,0,0.0
3405,transfigure,0,0,0,0.0
3406,transform,0,0,0,0.0
3407,transmit,0,0,0,0.0
3408,transmute,0,0,0,0.0
3409,transportation,0,0,0,0.0
3410,transpose,0,0,0,0.0
3411,trap,0,0,0,0.0
3412,traps,0,0,0,0.0
3413,travel,0,0,0,0.0
3414,traveled,0,0,0,0.0
3415,traveling,0,0,0,0.0
3416,travels,0,0,0,0.0
3417,traverse,0,0,0,0.0
3418,treated,0,0,0,0.0
3419,tree,0,0,0,0.0
3420,trees,0,0,0,0.0
3421,trek,0,0,0,0.0
3422,tremendous,0,0,0,0.0
3423,trendy,0,0,0,0.0
3424,triangle,0,0,0,0.0
3425,tribe,0,0,0,0.0
3426,tribes,0,0,0,0.0
3427,trick,0,0,0,0.0
3428,tricks,0,0,0,0.0
3429,tried,0,0,0,0.0
3430,trim,0,0,0,0.0
3431,trip,0,0,0,0.0
3432,trips,0,0,0,0.0
3433,troops,0,0,0,0.0
3434,tropical,0,0,0,0.0
3435,trouble,0,0,0,0.0
3436,truck,0,0,0,0.0
3437,trucks,0,0,0,0.0
3438,true,0,0,0,0.0
3439,trumpet,0,0,0,0.0
3440,trunk,0,0,0,0.0
3441,truth,0,0,0,0.0
3442,try,0,0,0,0.0
3443,trying,0,0,0,0.0
3444,tube,0,0,0,0.0
3445,tubes,0,0,0,0.0
3446,tuck,0,0,0,0.0
3447,tune,0,0,0,0.0
3448,turn,0,0,0,0.0
3449,turned,0,0,0,0.0
3450,turning,0,0,0,0.0
3451,turns,0,0,0,0.0
3452,tv,0,0,0,0.0
3453,tweak,0,0,0,0.0
3454,twelve,0,0,0,0.0
3455,twenty,0,0,0,0.0
3456,twice,0,0,0,0.0
3457,twin,0,0,0,0.0
3458,twirl,0,0,0,0.0
3459,twist,0,0,0,0.0
3460,two,0,0,0,0.0
3461,type,0,0,0,0.0
3462,types,0,0,0,0.0
3463,typical,0,0,0,0.0
3464,ultimate,0,0,0,0.0
3465,unbiased,0,0,0,0.0
3466,unbigoted,0,0,0,0.0
3467,uncle,0,0,0,0.0
3468,uncover,0,2,0,0.0
3469,undependable,0,0,0,0.0
3470,under,0,0,0,0.0
3471,underline,0,0,0,0.0
3472,understand,2,3,0,0.0
3473,understanding,0,0,0,0.0
3474,understood,0,0,0,0.0
3475,undertake,0,0,0,0.0
3476,undertaking,0,0,0,0.0
3477,uneven,0,0,0,0.0
3478,unfixed,0,0,0,0.0
3479,unfold,0,0,0,0.0
3480,unhappy,0,0,0,0.0
3481,uniform,0,0,0,0.0
3482,union,0,0,0,0.0
3483,unit,0,0,0,0.0
3484,united,0,0,0,0.0
3485,units,0,0,0,0.0
3486,universe,0,0,0,0.0
3487,university,0,0,0,0.0
3488,unknown,0,0,0,0.0
3489,unless,0,0,0,0.0
3490,unlike,0,0,0,0.0
3491,unpredictable,0,0,0,0.0
3492,unprejudiced,0,0,0,0.0
3493,unreliable,0,0,0,0.0
3494,unsettled,0,0,0,0.0
3495,unstable,0,0,0,0.0
3496,unsteady,0,0,0,0.0
3497,until,0,0,0,0.0
3498,untreatable,0,0,0,0.0
3499,unusual,0,0,0,0.0
